acc,loss,val_acc,val_loss lr
0.37785,1.4682108164787293,0.0005
0.49005,1.2709264608979225
0.54535,1.15507492634058
0.596,1.0500125543355943
0.6339,0.954187621986866
0.67445,0.8567705417990684
0.70685,0.7739302680373192
0.74225,0.6850343658328056
0.7687,0.6313841173559427
0.79585,0.5596084000453353
0.8102,0.511633909098804
0.82515,0.4675280382655561
0.83795,0.4349015339575708
0.85565,0.3947609463293105
0.86495,0.37154440675228834
0.8784,0.33465426627919076
0.8832,0.3179956304140389
0.8967,0.2854245052780956
0.90205,0.2690040873294696
0.91175,0.24397810335401446
0.9147,0.23677211521361022
0.9195,0.22212079203377944
0.9269,0.20289375664778053
0.93065,0.19241397337499075
0.93375,0.18687023286947516
0.9376,0.1752528743664152
0.93975,0.16798041251997928
0.9457,0.1577504847224336
0.9473,0.14781674837152242
0.9483,0.14300167970686453
0.9496,0.1363902617291955
0.95185,0.13240985035338673
0.9547,0.1310476561129355
0.9562,0.12399978156528668
0.95605,0.11834973223692796
0.9589,0.11681896195877671
0.9599,0.11332690513604321
0.9628,0.10110797347303888
0.9643,0.10265529320577917
0.9653,0.0996456669027073
0.9662,0.09571510941531743
0.9685,0.09320448256935342
0.96825,0.09363229471221712
0.9673,0.09484389286676742
0.96785,0.0878240693050131
0.971,0.08435404081908418
0.9711,0.08160241958125115
0.9726,0.08079583433432126
0.97035,0.08530727222247733
0.9758,0.07183434568996891

0.97495,0.0738468963865751
0.9751,0.07080042230760009
0.9756,0.07301637238026742
0.97545,0.07120095418784876
0.97625,0.07089455393751741
0.978,0.06585129540974304
0.9775,0.06362728049259021
0.9785,0.061298052058535175
0.9787,0.06252700714302646
0.9777,0.06311994840499065
0.9791,0.0590034798144502
0.97825,0.06143399129341415
0.97855,0.06038184920954318
0.9813,0.05375116506231028
0.9785,0.06034428872110257
0.9812,0.05533046505167695
0.981,0.05636441435466213
0.98095,0.05509875340503531
0.98075,0.056916579399379406
0.982,0.052678303461263565
0.98285,0.049931790950455794
0.98165,0.053661902476791874
0.98275,0.05115542757593603
0.9837,0.04667182769576698
0.98185,0.051875112837133155
0.98225,0.05046353317220091
0.98265,0.048803551379445184
0.9833,0.046991332697695364
0.98635,0.04133941411569349
0.9844,0.04457236295729326
0.9852,0.044783260856123885
0.9861,0.0440552517637112
0.9863,0.03808365134624191
0.9836,0.046734604803679074
0.9858,0.042257800092449
0.98645,0.04135450349481726
0.9857,0.04094288216032487
0.98695,0.03931154842660219
0.98515,0.04059288358934603
0.9869,0.037040301306766284
0.98725,0.03795207380426305
0.988,0.0370520927757324
0.98535,0.04256838946826883
0.9878,0.03629859985894673
0.98735,0.037890510048767194
0.98815,0.03690590584475102
0.98645,0.03871675317299298
0.9879,0.035465363258354206
0.9857,0.04085184759667246
0.98885,0.03297883489218108

0.96155,0.11187455655761441,0.8366197183191869,0.7017259475676138, 0.001
0.9659,0.09787193658553661,0.8400625978184045,0.6182110360588919
0.9622,0.10755572829016309,0.8491392801438512,0.6578108014607386
0.9643,0.10217801072736765,0.8513302034615351,0.5262945876488861
0.963,0.10596903182091337,0.8356807511923645,0.7036593270134647
0.96585,0.09699553838392058,0.8388106416461987,0.6780663018173892
0.9646,0.10255217795545614,0.845070422544539,0.5839875084807126
0.96775,0.09177055095848773,0.8500782472800015,0.592692949629756
0.96665,0.09575803063083585,0.8585289515053536,0.6145986625456267
0.9677,0.0948917308206877,0.8657276995491721,0.4920588566197289
0.96615,0.09698581747713084,0.8629107981407214,0.5177379825734716
0.9698,0.08454143855654948,0.8281690141031627,0.6810275857285444
0.96925,0.09124538967540248,0.860406885777654,0.605234736581067
0.96955,0.0909221448868655,0.8788732394552753,0.5119733128536359
0.9715,0.07987807873219717,0.8591549295867926,0.5854289143085363
0.9715,0.08250977785682372,0.8735524256837573,0.4800061828025408
0.97385,0.07720684445990846,0.8732394366383739,0.5446196991396436
0.97335,0.0799499967420632,0.8582159624599701,0.6242578827053838
0.9725,0.07715639652220634,0.8522691705976854,0.6674515096977184
0.9753,0.07260404703460697,0.8613458529138043,0.5964036540955404
0.97445,0.07505307886336086,0.8557120500969029,0.6435797302625073
0.97535,0.07258389087974174,0.8804381846821924,0.4968612537030473
0.97675,0.06836597626063304,0.8613458529138043,0.5507165310580097
0.97435,0.07605472442545796,0.8600938967229428,0.5832825927449323
0.97665,0.06722010020950583,0.8547730829514248,0.6591136047645932
0.97645,0.06859525341089542,0.8723004694928959,0.5041408461879309
0.978,0.06409627524489624,0.8494522691892347,0.681931877379482
0.97725,0.06519330821208255,0.8785602504098919,0.5363916958493132
0.9789,0.06185013255524957,0.8729264475929905,0.5490772182541989
0.9797,0.05927804063401527,0.8697965571298286,0.5172438254394803
